,binWidth_1_ODI_male_P45_nrxn,binWidth_1_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLH_glcm_InverseVariance,0.6362431636165871,0.3681616539908566,0.7892388795321993,0.17362273002896036,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunEntropy,0.31594489142146553,0.6232308037375802,-0.9800936028872377,0.12115986979509581,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_LowGrayLevelRunEmphasis,0.4822719086598486,0.1650695716266945,1.5467725753720114,0.17540387357122142,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_LongRunHighGrayLevelEmphasis,0.4301967400126294,0.7669215913667555,-0.8340824946118846,0.10124099474224255,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_LongRunEmphasis,0.2350698652704699,0.6560317533394258,-1.4806760411858368,0.08258440232826353,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_HighGrayLevelRunEmphasis,0.5177280913401532,0.8349304283733054,-0.6894613888961484,0.17540387357122456,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_SumEntropy,0.374626329953875,0.6547401080394366,-0.8054700577474907,0.1405364374262282,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_Imc1,0.6820996653682726,0.32680682836225017,1.0615444270967629,0.18592553843482917,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunLengthNonUniformity,0.6019391067027221,0.33789844661925794,0.8330278304256117,0.1754584216786589,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_ClusterTendency,0.332557518056777,0.6394108135853511,-0.94313925689555,0.1237288387628592,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,0.5976823498593908,0.32408389819948713,0.8830115957018365,0.17377467699706267,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_90Percentile,0.7116794711114134,0.35304299893775687,1.0113837135187205,0.16156388664832927,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.36181052750298714,0.7047523202019697,-0.9618819362006812,0.08624451036553815,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_InterquartileRange,0.7181049948488398,0.36996488705955505,0.9568064446364729,0.19432833680955147,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_LargeDependenceEmphasis,0.32153766502718084,0.624909828285443,-0.958660285080735,0.12996849939435973,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_DependenceVariance,0.24379106126875782,0.6915145064354603,-1.504114286491474,0.056387934929210966,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_MeanAbsoluteDeviation,0.7513684332122995,0.3801951790921763,0.982780267574086,0.19880731703927687,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_ClusterProminence,0.34768215163286387,0.6295164768122099,-0.8564751314045277,0.15312421640278442,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_DependenceNonUniformity,0.7230785554440926,0.25756617022918443,1.4892092738993377,0.05365853521299658,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_DependenceNonUniformityNormalized,0.723078555444093,0.2575661702291848,1.489209273899336,0.053658535212996336,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_RobustMeanAbsoluteDeviation,0.7070231334258306,0.354270021024738,0.9969080328954575,0.19069825887877917,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunVariance,0.19373266425412594,0.6180585580835132,-1.6736763133035328,0.03305544089439631,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunPercentage,0.6350027979854511,0.36832680470061696,0.7857765567009026,0.17415164983041012,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_DependenceEntropy,0.29108792375887926,0.7508732317069786,-1.367114373009275,0.05062346388947073,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_GrayLevelNonUniformity,0.6312041157954393,0.366160395428231,0.7856308574771322,0.17919354288126846,0.5062297651638229,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_ShortRunLowGrayLevelEmphasis,0.5592031914760884,0.2783948690671643,1.0062399725003555,0.22584252412560682,0.5261904152761168,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_Imc2,0.3822011107606521,0.6067949629523954,-0.6668771386106208,0.24762513016863466,0.5261904152761168,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_RootMeanSquared,0.7291380375662897,0.38856533179486796,0.9080347778957062,0.2273504055299483,0.5261904152761168,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_TotalEnergy,0.6950402330297063,0.368683742772485,0.9147126902195826,0.24970252018509945,0.5261904152761168,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_MCC,0.3748958010219702,0.6088859188697754,-0.6996822825072796,0.23202082105824606,0.5261904152761168,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Variance,0.6935141383884976,0.3686867505640616,0.9115297230155042,0.2511363345636012,0.5261904152761168,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Energy,0.695040233029706,0.36868374277248495,0.914712690219582,0.24970252018509975,0.5261904152761168,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_GrayLevelVariance,0.6794250285848591,0.3646022287175811,0.897990984818538,0.2666392311510048,0.5332784623020096,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_GrayLevelNonUniformityNormalized,0.32057497141508406,0.6353977712823508,-0.9869982368203384,0.2666392311509673,0.5332784623020096,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Mean,0.6017353039182456,0.8350868207470814,-0.472797194380289,0.28469385934708447,0.5436352362749017,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_ShortRunEmphasis,0.5564808164955433,0.32380004424335274,0.7812287717832768,0.2903506375559134,0.5436352362749017,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Kurtosis,0.21635267293606547,0.46244206039178853,-1.0958876762411611,0.28517151263958873,0.5436352362749017,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_Autocorrelation,0.6330524162703539,0.8599149166064695,-0.44186896222683336,0.3116885817616878,0.5714290665630943,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_LowGrayLevelEmphasis,0.37179487179487225,0.16068376068376083,1.2102827390584538,0.3379531462564039,0.583134840599288,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_ClusterShade,0.3573104529250353,0.13871561652202696,1.3650479052489854,0.33058638817946806,0.583134840599288,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_HighGrayLevelEmphasis,0.6282051282051277,0.8393162393162384,-0.4179787745909658,0.33795314625640555,0.583134840599288,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.27391955299143367,0.5185184911689915,-0.9206431861622582,0.3498414661605884,0.5920394042717649,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_JointEntropy,0.6564982145185958,0.4108385600180185,0.6762194925784911,0.3577448235273714,0.5939914051020506,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Median,0.61882933253306,0.8076332173689501,-0.38415866668564314,0.36932897853374663,0.601869446499439,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_SumAverage,0.6408676654495205,0.8312413961137495,-0.37524102127398606,0.38738025121642033,0.6087403947686721,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_JointAverage,0.6408676654495187,0.8312413961137445,-0.3752410212739813,0.3873802512164277,0.6087403947686721,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_SumSquares,0.48912376815696845,0.6779312562958211,-0.470939416614723,0.4001948938627553,0.6178447484196924,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_JointEnergy,0.3710814979141084,0.5742203589213333,-0.6298684118499873,0.43154184286224084,0.6547531408944344,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_SmallAreaEmphasis,0.47067884558109785,0.6962963504269328,-0.5649584483736168,0.44876620124938893,0.6647986784900074,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_ShortRunHighGrayLevelEmphasis,0.5802933341308196,0.40500419495600753,0.5188455054159197,0.45327182624318685,0.6647986784900074,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_LongRunLowGrayLevelEmphasis,0.4899182562769089,0.6394649003220657,-0.384324119889663,0.5401532921032945,0.7738122640501195,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Skewness,0.5474308447640743,0.3897088235942044,0.4902801283837482,0.5451859133080388,0.7738122640501195,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_GrayLevelVariance,0.4370157719977854,0.5679302711676826,-0.3780284628330363,0.5975339630312781,0.7967119507084179,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_GrayLevelNonUniformity,0.5629842280021933,0.4320697288323004,0.3818303477404775,0.5975339630312929,0.7967119507084179,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Uniformity,0.5629842280021862,0.4320697288323004,0.3818303477404593,0.5975339630313135,0.7967119507084179,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Entropy,0.4371553214639903,0.5681653639243507,-0.37816492475711744,0.5972577982645273,0.7967119507084179,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,0.5208333333333333,0.6333333333333333,-0.28214322878149856,0.6335410546473781,0.819876658955431,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_HighGrayLevelZoneEmphasis,0.47916666666666663,0.3666666666666667,0.38605843230707776,0.6335410546473785,0.819876658955431,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_GrayLevelNonUniformity,0.5729166666666667,0.4444444444444445,0.3663222142458158,0.6485845871267963,0.827180343002291,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_ZonePercentage,0.6666666666666667,0.5333333333333334,0.32192809488736235,0.6771942273893632,0.8513298858609137,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,0.33303710357728933,0.442430042748328,-0.40976643706268234,0.6988266691194139,0.8541214844792836,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_SizeZoneNonUniformity,0.44999999999999996,0.31999999999999995,0.4918530963296747,0.6971475471978532,0.8541214844792836,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_GrayLevelVariance,0.5486111111111112,0.654320987654321,-0.25421470494378373,0.723893284766153,0.8608460683705605,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,0.45138888888888884,0.34567901234567905,0.3849378924131625,0.7238932847661532,0.8608460683705605,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.5385451733350165,0.6125707599082888,-0.18580914027589,0.7634050377094023,0.895728577579032,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_LargeAreaEmphasis,0.29348483300460804,0.3798034317451727,-0.37196699287549906,0.7787284525449797,0.9016855766310291,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_ZoneEntropy,0.5945588496707538,0.5164851559506216,0.20309272967818498,0.7928143167459777,0.9060735048525459,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_SmallDependenceEmphasis,0.5218317017410858,0.5747439429090629,-0.13933476497300035,0.8048816438814583,0.9080715982252351,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Maximum,0.5061861526534002,0.4525362718193044,0.16163460914178182,0.8344972244495924,0.9295665285008118,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,0.42447892172014,0.47499979696869465,-0.16223398089899854,0.8632510929864129,0.9378530392938808,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.3398401704352516,0.3809432549225735,-0.16471971595061966,0.8614094787018822,0.9378530392938808,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,0.32401311742053024,0.3690864126109713,-0.18790640711866866,0.876694158541403,0.9408425116054081,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.5083192719534996,0.5441618938166688,-0.09830100325133428,0.8882066554430261,0.9417130804697144,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Minimum,0.7106658430043044,0.6870573048637609,0.04874092635445784,0.9186902115419415,0.956729881750693,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_MaximumProbability,0.5040247028273557,0.5271078684290409,-0.06460378453791026,0.9349860208018136,0.956729881750693,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.4625,0.4844444444444444,-0.06687786281830164,0.9306139675466386,0.956729881750693,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_ZoneVariance,0.7273326265978409,0.7386644347767748,-0.02230382243828638,0.9707191467799006,0.9818768381221983,r_amygdala,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Range,0.30994155656708683,0.3137127090861361,-0.017447774031533282,0.9875879337768294,0.9875879337768294,r_amygdala,male_P45_nrxn,male_P45_control
