,binWidth_1_ODI_male_P45_nrxn,binWidth_1_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-LLH_firstorder_Variance,0.6223568053495601,0.3799371240618415,0.7119812474417562,0.30615767669572813,0.6803596777985869,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Energy,0.6213040635495883,0.38064145817683753,0.7068667864278748,0.30925439899935764,0.6803596777985869,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_RunVariance,0.3643784397150125,0.5801161324060204,-0.6709041423303909,0.35595873859558924,0.7640089999124843,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.4793503234744598,0.6784816635701649,-0.5012294204753241,0.3894306300159167,0.8159498914619207,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_90Percentile,0.5983970975773107,0.39083902364451706,0.6145286561234639,0.4000167404873481,0.8186389107648053,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_LowGrayLevelEmphasis,0.440568475452193,0.36589147286821555,0.26795047382853227,0.7414565357460319,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,0.4659553155893808,0.3805053251566771,0.2922749649097721,0.7074067883767029,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,0.5454545454545454,0.6972845336481699,-0.35428850483053426,0.4987480072706687,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_DependenceNonUniformityNormalized,0.47569122718966383,0.41944605307183486,0.1815401482149416,0.812039972439619,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.5554323037650019,0.4621992041106028,0.2650963107367815,0.7149092266224519,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_SizeZoneNonUniformity,0.6076512455516014,0.4884688265471183,0.314977048768872,0.6311048376011363,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_DependenceNonUniformity,0.47569122718966383,0.4194460530718338,0.18154014821494527,0.8120399724396152,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_GrayLevelVariance,0.49818917253260864,0.39818824437911077,0.3232430375655043,0.657473291295078,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_SmallAreaEmphasis,0.6499766660277875,0.5673856540742326,0.19605825314220426,0.7439236277410423,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.5678886429110404,0.47592974087832796,0.2548594484720108,0.7535685008125947,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_ZoneEntropy,0.4551245743668779,0.5884275173503017,-0.3706032282097711,0.5849176542993053,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_ZoneVariance,0.4862343555986185,0.4290439387933869,0.1805264296462662,0.8098997364323328,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_DependenceEntropy,0.47610048026679763,0.5413112123114985,-0.18519218704225016,0.7926690618867931,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_GrayLevelNonUniformity,0.5018108274674091,0.601811755620895,-0.2621686883315607,0.6574732912951116,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_DependenceVariance,0.47727243350938586,0.5458836049546478,-0.19378035684872713,0.7612779249429396,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,0.4636996097630128,0.40344548959466164,0.20081675160226276,0.8049505593036634,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_HighGrayLevelEmphasis,0.559431524547799,0.6341085271317795,-0.18076822404882167,0.741456535746021,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_LargeAreaEmphasis,0.464743585284239,0.3928284269235403,0.2425356185278268,0.7601926511587659,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_GrayLevelNonUniformityNormalized,0.3069929425630562,0.45971701004051513,-0.5825405584906355,0.5908590779914895,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_GrayLevelVariance,0.5389304812834225,0.40892089367677953,0.39827740742491347,0.5798125863352146,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Entropy,0.4985075779433856,0.3983840699952452,0.3234554754116567,0.6570623661377548,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Kurtosis,0.3366085957263659,0.4973497074120587,-0.5631886097280274,0.5497923422246067,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Mean,0.5253759501723504,0.6921294561369147,-0.39769174471289603,0.49059073182477575,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Minimum,0.598631807718466,0.6995484227949937,-0.22475498723738416,0.6603023439880429,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Range,0.38397198665812915,0.28965972041318605,0.4066419806247837,0.685192274101198,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Skewness,0.4619532470548223,0.6482572984629514,-0.4888196958230344,0.46337423611225304,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Uniformity,0.5018108274674198,0.6018117556209119,-0.2621686883315709,0.6574732912950989,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_Autocorrelation,0.6025707959059385,0.6962867266646384,-0.20855076831219216,0.6769412419030663,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_ClusterShade,0.4179244815425469,0.31018781943836427,0.4301002373335513,0.6318804512508838,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_HighGrayLevelZoneEmphasis,0.45454545454545453,0.3027154663518299,0.5864621838508854,0.49874800727066826,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_JointAverage,0.6325137655709252,0.6803825113530365,-0.10524918032603676,0.8298643706654789,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_SumAverage,0.632513765570927,0.6803825113530408,-0.10524918032604176,0.8298643706654709,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_SumEntropy,0.4761871995006359,0.6497240251824167,-0.4482982137467843,0.45136886050617786,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_SumSquares,0.4346827857618898,0.3464447484202623,0.32733767604559005,0.6932852752392711,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_GrayLevelVariance,0.6930070574368727,0.540282989959428,0.3591547830561863,0.5908590779914955,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_HighGrayLevelRunEmphasis,0.3704475214551106,0.49439135904083287,-0.41638434694606385,0.6690685490978421,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glrlm_LowGrayLevelRunEmphasis,0.629552478544884,0.5056086409591714,0.3163055241484614,0.6690685490978658,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_GrayLevelNonUniformity,0.36352040816326536,0.4144359042318225,-0.1891126350278193,0.8091552377369784,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,0.4610695187165776,0.5910791063232207,-0.35836693218357507,0.5798125863352142,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glcm_MaximumProbability,0.5253150937225417,0.6788166332665473,-0.36983887852711966,0.4851179175737329,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.4326615812144261,0.33348121630158156,0.3756335180345469,0.6397615807410743,0.8693817216495493,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Median,0.6671846646047571,0.6176535093299977,0.11128838510309744,0.853725252030497,0.8838567315139263,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,0.5584898533007386,0.5189223495616717,0.10601239700794808,0.8747631221691456,0.889061928401644,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_firstorder_Maximum,0.53512971849038,0.5018113290140208,0.09274360965171993,0.8789589519425344,0.889061928401644,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-LLH_glszm_ZonePercentage,0.46428571428571425,0.4857142857142856,-0.06509502822188466,0.928049678871065,0.928049678871065,r_hippocampus,male_P45_nrxn,male_P45_control
