,binWidth_1_ODI_male_P45_nrxn,binWidth_1_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HLL_glcm_ClusterProminence,0.31588728633412444,0.3892197102647053,-0.3011748972880843,0.7870458092415843,0.9173758877292474,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Skewness,0.5796255655153194,0.6357123969017515,-0.13325299324132794,0.8260804442046328,0.9217872732783263,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_Imc2,0.3223621369452436,0.3877096159805552,-0.266294215254041,0.8078240092195443,0.9217872732783263,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunEntropy,0.3155609510028814,0.36839751092225015,-0.22334462337072192,0.8414794759184009,0.9217872732783263,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_GrayLevelVariance,0.6680242507203502,0.6203920506935902,0.10672027586780473,0.8484632856311867,0.9217872732783263,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_GrayLevelNonUniformityNormalized,0.3319757492795645,0.3796079493063644,-0.19343234689197414,0.8484632856311033,0.9217872732783263,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LowGrayLevelRunEmphasis,0.5988153045529181,0.5813252838034174,0.0427654367200932,0.9472295526669854,0.9806611839375933,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,0.5280853288070477,0.5067744245445457,0.059427343589335296,0.9256408857984422,0.9806611839375933,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_HighGrayLevelRunEmphasis,0.4011846954470961,0.41867471619659397,-0.06156322572966852,0.9472295526669935,0.9806611839375933,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glcm_ClusterTendency,0.48810266850038975,0.46450537784453233,0.07148933948377638,0.9190605596134351,0.9806611839375933,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_RunVariance,0.335774766573685,0.32439707308991855,0.049733013288681974,0.96268772640512,0.9850758130657041,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_firstorder_Median,0.4776471465273824,0.479605967681019,-0.005904364199671593,0.9940914058981489,0.994543200563307,r_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HLL_glrlm_ShortRunLowGrayLevelEmphasis,0.4900576310719247,0.48849492297876507,0.004607852942740407,0.994543200563307,0.994543200563307,r_hippocampus,male_P45_nrxn,male_P45_control
