,binWidth_1_ODI_male_P45_nrxn,binWidth_1_ODI_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HHH_gldm_GrayLevelNonUniformity,0.6840143650408663,0.2963423466921995,1.206761824495439,0.11939853444810257,0.3190063551925837,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_Uniformity,0.6840143650408663,0.29634234669247234,1.2067618244941107,0.11939853444830291,0.3190063551925837,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_ClusterProminence,0.38640561441784627,0.6969721401431173,-0.8509849323562111,0.0972794131121654,0.3190063551925837,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_MeanAbsoluteDeviation,0.7116545162958984,0.377824395794809,0.9134611741892144,0.17822170140205287,0.39333975541843524,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_90Percentile,0.7185849707377223,0.40803820280412006,0.8164545299256963,0.1808458645602001,0.39333975541843524,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_ZoneVariance,0.250509525948664,0.0003479011928867582,9.491972123778083,0.29176323092371564,0.4244803347399854,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_ZonePercentage,0.25,0.0,inf,0.29235199244023835,0.4244803347399854,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_SizeZoneNonUniformityNormalized,0.75,1.0,-0.4150374992788438,0.29235199244023835,0.4244803347399854,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_ZoneEntropy,0.25,0.0,inf,0.29235199244023835,0.4244803347399854,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_GrayLevelNonUniformityNormalized,0.25,0.0,inf,0.29235199244023835,0.4244803347399854,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_LowGrayLevelZoneEmphasis,0.75,1.0,-0.4150374992788438,0.29235199244023835,0.4244803347399854,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_SmallAreaLowGrayLevelEmphasis,0.2500000006945827,4.868290083230524e-10,28.935865817457753,0.2923519916595261,0.4244803347399854,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_LargeAreaEmphasis,0.7498139572102294,0.999531016789749,-0.4147186558943454,0.2927450584413693,0.4244803347399854,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_GrayLevelNonUniformity,0.24999999999999994,0.0,inf,0.29235199244023835,0.4244803347399854,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_LargeAreaLowGrayLevelEmphasis,0.7339264717811984,0.988709264057402,-0.42991081583060065,0.2746170591111972,0.4244803347399854,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_GrayLevelVariance,0.75,1.0,-0.4150374992788438,0.29235199244023835,0.4244803347399854,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_HighGrayLevelZoneEmphasis,0.25,0.0,inf,0.29235199244023835,0.4244803347399854,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_JointAverage,0.766415724535662,0.48811894527614186,0.6508944132310204,0.2227672262685514,0.4244803347399854,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_RunEntropy,0.420288076551401,0.669166974524876,-0.6709877173996881,0.22323728659861508,0.4244803347399854,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_SumSquares,0.29745874681452733,0.5705415228417223,-0.9396422851669284,0.24089839434782243,0.4244803347399854,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_SumAverage,0.7664157245356762,0.48811894527614186,0.650894413231047,0.2227672262685379,0.4244803347399854,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_SmallAreaEmphasis,0.25000000001606426,1.096826572709155e-11,34.40787361517011,0.2923519924216648,0.4244803347399854,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_ClusterShade,0.2470209509426719,0.5165011414949421,-1.0641381291608027,0.23616557588689668,0.4244803347399854,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_Autocorrelation,0.7361540561636986,0.49054587486417633,0.5856196523355118,0.2899293622527005,0.4244803347399854,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_SmallAreaHighGrayLevelEmphasis,0.2500000000646535,1.829616431508991e-10,30.347739721699934,0.2923519926121995,0.4244803347399854,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,0.39178661556982775,0.6024906442686131,-0.6208707264286782,0.3195672342599945,0.4413071330257416,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,0.6082133844301723,0.3975093557313983,0.6135887489801793,0.31956723426001976,0.4413071330257416,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glszm_LargeAreaHighGrayLevelEmphasis,0.742841745530395,0.9799635364610884,-0.39967317608802744,0.31190533026916056,0.4413071330257416,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_Variance,0.616507130175429,0.358963802246855,0.7802792094809794,0.3444149098366456,0.4540913534880845,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_TotalEnergy,0.616530294706743,0.3590108573999592,0.7801443112094456,0.3444830957495813,0.4540913534880845,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_Energy,0.6165302947067433,0.35901085739995897,0.780144311209447,0.3444830957495804,0.4540913534880845,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,0.47464993194208116,0.2828382331360402,0.746886724223442,0.35122734384715054,0.45607132708510595,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_RootMeanSquared,0.6295065754501719,0.379870612573278,0.7287133405392461,0.36224388755247067,0.4634590914274257,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_RunLengthNonUniformityNormalized,0.404344173579986,0.2139200770155753,0.9185119330663745,0.3795759143699484,0.4785957181186306,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,0.38041313493431517,0.2100751091082202,0.8566618271084078,0.44047360851011486,0.5397352667682979,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_GrayLevelVariance,0.6195868650652301,0.7899248908903246,-0.3504089227630511,0.4404736085120592,0.5397352667682979,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.8510267940312524,0.6811800778329399,0.3211683131706436,0.4806526673197513,0.5748814393646237,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_LongRunEmphasis,0.4209359617897732,0.27316312460996245,0.6238380270392517,0.4823717824553738,0.5748814393646237,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_Maximum,0.39817326133532016,0.24376251706670188,0.7079200401849285,0.4972095797652275,0.5845572086429026,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_SmallDependenceHighGrayLevelEmphasis,0.5336150034473199,0.669084423384146,-0.3263890271787921,0.564899208520333,0.6552830818835864,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_Kurtosis,0.22834962372620227,0.3474682156063455,-0.6056366019781827,0.5769595019552137,0.6604667982908368,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_Mean,0.598907107696355,0.47409794875826794,0.3371471029173868,0.6020367104457085,0.6802232962178784,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_Range,0.5382464098001121,0.44543371792525016,0.27305602167433785,0.718799820148623,0.7930346292027284,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_ShortRunEmphasis,0.47609391081816455,0.5595502519019704,-0.2330215249716165,0.7201119046783395,0.7930346292027284,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_ShortRunLowGrayLevelEmphasis,0.4431161652397293,0.5233486148088445,-0.24008732127755525,0.7867230532111051,0.8555613203670769,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_Skewness,0.48239702038956656,0.43681480080986745,0.1431992555759571,0.8512832753706173,0.9143412957684408,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_LongRunLowGrayLevelEmphasis,0.4412635119637116,0.4713994198590569,-0.09530952716070902,0.9161569299432597,0.9596000127145217,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.45052354193571453,0.47424383093085964,-0.07402651137389574,0.925786119414941,0.9596000127145217,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_SmallDependenceEmphasis,0.43843357375346415,0.416987728009741,0.07235335357684042,0.9359260122751059,0.9596000127145217,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_ShortRunHighGrayLevelEmphasis,0.474394675901042,0.49351974317329167,-0.057019981898460755,0.9375402423072913,0.9596000127145217,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_RunVariance,0.5027060462412498,0.496773837271558,0.017125845357604648,0.9783586058028966,0.9897348686610697,l_hippocampus,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_Minimum,0.44589810930214424,0.4489972105065971,-0.009992399588653757,0.9906615764886328,0.9906615764886328,l_hippocampus,male_P45_nrxn,male_P45_control
